"09/14/2026 22:32:30.144","713474048.000000"
"09/14/2026 22:32:31.156","715141120.000000"
"09/14/2026 22:32:32.171","715141120.000000"
"09/14/2026 22:32:33.186","715141120.000000"
"09/14/2026 22:32:34.199","715141120.000000"
"09/14/2026 22:32:35.211","715141120.000000"
"09/14/2026 22:32:36.225","715141120.000000"
"09/14/2026 22:32:37.236","715141120.000000"
"09/14/2026 22:32:38.246","715141120.000000"
"09/14/2026 22:32:39.261","715141120.000000"
"09/14/2026 22:32:40.270","715141120.000000"
"09/14/2026 22:32:41.283","715141120.000000"
"09/14/2026 22:32:42.295","715145216.000000"
"09/14/2026 22:32:43.306","715145216.000000"
"09/14/2026 22:32:44.319","715145216.000000"
"09/14/2026 22:32:45.330","715145216.000000"
"09/14/2026 22:32:46.341","715145216.000000"
"09/14/2026 22:32:47.356","715149312.000000"
"09/14/2026 22:32:48.367","716197888.000000"
"09/14/2026 22:32:49.382","716197888.000000"
"09/14/2026 22:32:50.394","716197888.000000"
"09/14/2026 22:32:51.409","716201984.000000"
"09/14/2026 22:32:52.423","716201984.000000"
"09/14/2026 22:32:53.436","716201984.000000"
"09/14/2026 22:32:54.447","716201984.000000"
"09/14/2026 22:32:55.463","716201984.000000"
"09/14/2026 22:32:56.475","716201984.000000"
"09/14/2026 22:32:57.490","716201984.000000"
"09/14/2026 22:32:58.502","716201984.000000"
"09/14/2026 22:32:59.512","716201984.000000"
"09/14/2026 22:33:00.522","716201984.000000"
"09/14/2026 22:33:01.534","716201984.000000"
"09/14/2026 22:33:02.553","716201984.000000"
"09/14/2026 22:33:03.563","716201984.000000"
"09/14/2026 22:33:04.574","716201984.000000"
"09/14/2026 22:33:05.585","716201984.000000"
"09/14/2026 22:33:06.599","716201984.000000"
"09/14/2026 22:33:07.610","716201984.000000"
"09/14/2026 22:33:08.623","716201984.000000"
"09/14/2026 22:33:09.634","716201984.000000"
"09/14/2026 22:33:10.649","716201984.000000"
"09/14/2026 22:33:11.662","716201984.000000"
"09/14/2026 22:33:12.676","716201984.000000"
"09/14/2026 22:33:13.683","716201984.000000"
"09/14/2026 22:33:14.696","716214272.000000"
"09/14/2026 22:33:15.705","716214272.000000"
"09/14/2026 22:33:16.719","716214272.000000"
"09/14/2026 22:33:17.733","716214272.000000"
"09/14/2026 22:33:18.745","715997184.000000"
"09/14/2026 22:33:19.755","715997184.000000"
"09/14/2026 22:33:20.767","715997184.000000"
"09/14/2026 22:33:21.777","715997184.000000"
"09/14/2026 22:33:22.787","715997184.000000"
"09/14/2026 22:33:23.798","715997184.000000"
"09/14/2026 22:33:24.811","715997184.000000"
"09/14/2026 22:33:25.822","715964416.000000"
"09/14/2026 22:33:26.833","715964416.000000"
"09/14/2026 22:33:27.843","715964416.000000"
"09/14/2026 22:33:28.858","715964416.000000"
"09/14/2026 22:33:29.867","715964416.000000"
"09/14/2026 22:33:30.880","715964416.000000"
